junction,zone,hour,event_frequency,avg_duration,vehicle_types,truck_count,road_closure_count,latitude,longitude,peak_hour,event_frequency_scaled,avg_duration_scaled,peak_hour_scaled,risk_score,risk_level,recommendation,reason
K R MarketJunction,Central Zone 2,9.0,1,107.22244468333334,1,1,1,12.963228,77.5802106,1,0.0,0.0022137135935863415,1.0,15.055342839839659,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Heavy-vehicle involvement; Road closure history
HalliThindi,Central Zone 2,19.0,1,98.24602408333334,1,0,0,12.9439816,77.5679382,1,0.0,0.0020283864975417084,1.0,15.05070966243854,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
GoruguntepalyaJunc,West Zone 1,8.0,1,89.7169197,1,0,0,13.0331916,77.5410117,1,0.0,0.0018522946879372525,1.0,15.04630736719843,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Dr RajkumarRd-10thCrossRdJunc,West Zone 1,9.0,1,78.58230435,1,0,0,13.0083617,77.5544889,1,0.0,0.0016224095231991502,1.0,15.040560238079978,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
MysoreRd-RingRdJunc(Nayandanahallii),West Zone 2,19.0,1,76.18386368333333,1,0,0,12.9457717,77.5273583,1,0.0,0.0015728913395493458,1.0,15.039322283488731,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
QueensStatueCircle,Central Zone 1,19.0,1,75.95687948333332,1,0,0,12.9764526,77.5990981,1,0.0,0.0015682050258717074,1.0,15.039205125646793,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
TVS CrossJunction,West Zone 1,21.0,1,74.80607221666668,1,0,0,13.0283245,77.5191569,1,0.0,0.0015444454697699811,1.0,15.038611136744247,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
PotteryCircle,North Zone 1,20.0,1,72.3468573,1,0,1,13.0013268,77.6119897,1,0.0,0.0014936725415211109,1.0,15.037341813538028,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
PoliceTimmaiahCircle(GPO),Central Zone 2,19.0,1,72.16349068333334,1,0,0,12.9816033,77.5943385,1,0.0,0.0014898867560624435,1.0,15.03724716890156,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
K R MarketJunction,Central Zone 2,19.0,1,71.89760106666667,1,0,0,12.9646867,77.575565,1,0.0,0.0014843972015149156,1.0,15.037109930037873,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Srigandakaval,West Zone 1,8.0,1,71.71492216666667,1,1,0,12.988945,77.5080933,1,0.0,0.0014806256146481383,1.0,15.037015640366203,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Heavy-vehicle involvement
MekhriCircle,West Zone 2,8.0,1,71.66695605,1,0,0,13.0110103,77.5836395,1,0.0,0.001479635306650497,1.0,15.036990882666263,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
HoodiJunction,East Zone 1,20.0,1,67.44224876666667,1,0,1,12.9947151,77.7178932,1,0.0,0.0013924120394543525,1.0,15.03481030098636,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
K H Road-SiddaiahRdJunc(BMTC-BigBazaar),Central Zone 2,21.0,1,66.69363336666667,1,0,0,12.9517271,77.5906713,1,0.0,0.0013769561328832757,1.0,15.03442390332208,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SadashivnagarJunc,West Zone 2,18.0,1,64.02628708333333,1,0,0,13.0146125,77.5747089,1,0.0,0.0013218861263780532,1.0,15.033047153159451,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Sumanhalli,West Zone 1,19.0,1,63.96499075,1,1,1,12.9858849,77.5227976,1,0.0,0.0013206206028513537,1.0,15.033015515071282,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Heavy-vehicle involvement; Road closure history
MS RamaiahJunc(TollGate),West Zone 2,8.0,1,63.94471371666667,1,0,0,13.0180643,77.5593662,1,0.0,0.0013202019634101418,1.0,15.033005049085252,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SirsiCircle,Central Zone 2,19.0,1,63.322104683333336,1,0,0,12.9614255,77.5627796,1,0.0,0.001307347583110847,1.0,15.03268368957777,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Marigowda-TavarkereRdJunc,South Zone 2,8.0,1,63.30696068333334,1,0,0,12.9350617,77.6094426,1,0.0,0.0013070349202279937,1.0,15.032675873005699,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
HesaraghattaJunction,West Zone 1,18.0,1,63.1243505,1,0,0,13.0447508,77.5080589,1,0.0,0.001303264752084876,1.0,15.032581618802121,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
NaganathapuraJunction,South Zone 1,8.0,1,59.550443333333334,1,0,0,12.8696266,77.6544993,1,0.0,0.0012294778980317766,1.0,15.030736947450793,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
KatriguppeJunction,West Zone 1,8.0,1,58.62555233333333,1,0,0,12.9251594,77.5502933,1,0.0,0.0012103826070660418,1.0,15.030259565176651,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
toll gate mysore road,West Zone 2,20.0,1,58.02250183333333,1,0,0,12.95620419,77.5484401,1,0.0,0.0011979320320636556,1.0,15.02994830080159,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
"Jayanagar 4th main,36th cross",South Zone 1,21.0,1,56.05031413333334,1,0,0,12.9234334,77.5801682,1,0.0,0.0011572142631908443,1.0,15.02893035657977,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
CoffeeBoardJunc,Central Zone 2,19.0,1,53.88951821666667,1,0,0,12.9831921,77.5954917,1,0.0,0.0011126024908346187,1.0,15.027815062270866,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
LinkRoadMalleswaramJunc,Central Zone 2,19.0,1,53.43984021666667,1,0,0,12.9928507,77.5741189,1,0.0,0.001103318443037754,1.0,15.027582961075945,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
toll gate mysore road,Central Zone 2,21.0,1,53.103843383333334,1,0,1,12.9573967,77.55177,1,0.0,0.0010963814555483467,1.0,15.027409536388708,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
RamaiahCircle-UlsoorPoliceStation,Central Zone 1,19.0,1,53.08126645,1,0,0,12.975131,77.6254972,1,0.0,0.0010959153323931705,1.0,15.02739788330983,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
UrvashiJunction,Central Zone 2,19.0,1,51.39911233333333,1,0,0,12.955154,77.5856293,1,0.0,0.001061185594178658,1.0,15.026529639854466,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
BM ShriJunc(CMH-100FtRd)Junc,Central Zone 1,20.0,1,51.23013096666667,1,0,1,12.979,77.640885,1,0.0,0.0010576968064574157,1.0,15.026442420161434,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
CashPharmacyJunction,Central Zone 1,20.0,1,50.35936076666667,1,0,0,12.9652268,77.5998212,1,0.0,0.0010397188930240586,1.0,15.0259929723256,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Marigowda-TavarkereRdJunc,South Zone 2,21.0,1,50.319520649999994,1,0,0,12.936279,77.6072722,1,0.0,0.0010388963543466803,1.0,15.025972408858667,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
HulimaveRd-BanneraghattaRdJunc,South Zone 2,20.0,1,50.30348728333333,1,0,0,12.8795839,77.5955709,1,0.0,0.0010385653296079162,1.0,15.025964133240196,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
TataInstituteCircle,West Zone 2,19.0,1,49.72454593333334,1,0,0,13.013048,77.5676395,1,0.0,0.0010266125118917257,1.0,15.025665312797292,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
AyyappaTempleJunc,South Zone 2,19.0,1,49.44120266666666,1,0,0,12.9256633,77.617345,1,0.0,0.0010207626094489708,1.0,15.025519065236223,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SindhiColonyJunction,North Zone 1,19.0,1,48.712875966666665,1,0,0,12.9955903,77.6166919,1,0.0,0.001005725583188997,1.0,15.025143139579725,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SantheCircle,North Zone 2,8.0,1,47.56957551666667,1,0,0,13.097061,77.5990244,1,0.0,0.0009821210127542045,1.0,15.024553025318854,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
AyyappaTempleJunc,South Zone 2,8.0,1,46.56802951666667,1,0,0,12.925018,77.6177729,1,0.0,0.0009614431033729176,1.0,15.024036077584322,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
RingRoad-UllalJunction,West Zone 1,20.0,1,44.9643523,1,0,0,12.9506387,77.4988418,1,0.0,0.0009283335985043764,1.0,15.02320833996261,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
PlatformRdJunction,Central Zone 2,21.0,1,44.53869965,1,0,0,12.982525,77.5696167,1,0.0,0.0009195455778596884,1.0,15.022988639446492,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
UrvashiJunction,Central Zone 2,8.0,1,44.04752773333333,1,0,0,12.9554841,77.5857974,1,0.0,0.0009094048470460599,1.0,15.02273512117615,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Kadubeesanahalli-ORR Junc,East Zone 1,17.0,1,43.65070458333333,1,0,0,12.93934584,77.69560186,1,0.0,0.0009012120399896721,1.0,15.022530300999742,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
HesaraghattaJunction,West Zone 1,21.0,1,39.017603816666664,1,0,0,13.0436448,77.5092261,1,0.0,0.0008055570847429788,1.0,15.020138927118573,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
ManipalCentreJunc,Central Zone 2,21.0,1,38.2213697,1,1,0,12.9758096,77.6135061,1,0.0,0.0007891180425914227,1.0,15.019727951064784,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Heavy-vehicle involvement
PrasannaJunction,West Zone 2,20.0,1,35.64787915,0,0,0,12.9755981,77.5540052,1,0.0,0.0007359857806818365,1.0,15.018399644517045,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SadashivnagarJunc,West Zone 2,21.0,1,35.53757406666667,1,0,1,13.0157237,77.5722666,1,0.0,0.0007337084229594135,1.0,15.018342710573984,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
PoliceCornerJunc,Central Zone 2,21.0,1,35.43387466666666,1,0,0,12.9692182,77.5856419,1,0.0,0.0007315674461135232,1.0,15.018289186152836,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
MaharajaJunction,South Zone 2,21.0,1,33.47803065,1,0,0,12.9344827,77.6296614,1,0.0,0.0006911871087744837,1.0,15.017279677719362,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
VijayanagarBusStandJunction,West Zone 2,21.0,1,32.680638949999995,1,0,0,12.9732529,77.5378244,1,0.0,0.0006747241671682165,1.0,15.016868104179204,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
LRDE Junction,Central Zone 2,20.0,1,32.6073129,1,0,0,12.986405,77.5888765,1,0.0,0.0006732102782233376,1.0,15.016830256955583,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
TataInstituteCircle,West Zone 2,20.0,1,32.26246835,1,0,0,13.0124854,77.5690706,1,0.0,0.0006660906208580936,1.0,15.016652265521452,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Devasandra(k r puram),East Zone 2,19.0,1,32.0253361,1,0,1,13.0083753,77.6925957,1,0.0,0.0006611947906347382,1.0,15.016529869765868,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
LeprosyhospitalJunc,Central Zone 2,20.0,1,31.16099865,1,0,0,12.9757417,77.5623567,1,0.0,0.0006433496876979258,1.0,15.016083742192448,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
GangammagudiJunc,North Zone 1,9.0,1,31.144372966666666,1,0,0,13.057255,77.5466583,1,0.0,0.0006430064339947823,1.0,15.016075160849867,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
PeenyaPoliceStation,West Zone 1,19.0,1,30.706076783333334,1,0,0,13.0377031,77.5221845,1,0.0,0.0006339573750787359,1.0,15.015848934376969,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
OldMadrasRd-Indranagar100ftRdJunc,Central Zone 1,21.0,1,29.915713316666665,1,0,0,12.9843247,77.6416501,1,0.0,0.0006176395383123634,1.0,15.01544098845781,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
GoruguntepalyaJunc,West Zone 1,18.0,1,29.652116483333334,1,0,0,13.0290134,77.5401683,1,0.0,0.000612197320548166,1.0,15.015304933013704,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
A S CharStreet-MysoreRdJunc,Central Zone 2,20.0,1,28.7881664,1,0,0,12.9657332,77.5747475,1,0.0,0.0005943602151799434,1.0,15.014859005379497,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
MC Circle,West Zone 2,19.0,1,25.0307267,1,0,0,12.9747138,77.5487765,1,0.0,0.0005167841501542228,1.0,15.012919603753854,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
StateBankofMysoreJunc,Central Zone 2,8.0,1,24.724994433333332,1,0,0,12.9730421,77.5811612,1,0.0,0.0005104720046261404,1.0,15.012761800115653,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
LeprosyhospitalJunc,Central Zone 2,8.0,1,23.494592333333333,1,0,0,12.9762084,77.5645308,1,0.0,0.0004850691343372618,1.0,15.01212672835843,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
ChandrikaJunction,Central Zone 2,20.0,1,23.29224866666667,1,0,0,12.9901791,77.5929688,1,0.0,0.00048089154888116627,1.0,15.01202228872203,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
toll gate mysore road,Central Zone 2,9.0,1,22.789760966666666,1,0,0,12.9576689,77.5530492,1,0.0,0.00047051719251030424,1.0,15.011762929812758,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
ISRO Junction-Airport rd,Central Zone 1,21.0,1,21.842817266666668,1,0,0,12.9592633,77.65562,1,0.0,0.00045096660170590723,1.0,15.011274165042648,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
JP Nagar 15th cross junction,South Zone 1,21.0,1,20.7539686,1,0,0,12.9077387,77.5857106,1,0.0,0.0004284862422823076,1.0,15.010712156057057,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
OldMadrasRd-BMTC DepotJunc,Central Zone 1,9.0,1,19.606597833333336,1,0,0,12.9825565,77.6353914,1,0.0,0.00040479763612755176,1.0,15.010119940903188,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
BangaloreBodyBuildersJunc,Central Zone 2,8.0,1,19.045456016666666,1,0,0,12.9583875,77.5547121,1,0.0,0.0003932123074106639,1.0,15.009830307685265,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
AyyappaTempleJunc,South Zone 2,10.0,1,18.803711733333333,1,0,0,12.9230765,77.6190813,1,0.0,0.0003882212571900941,1.0,15.009705531429752,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
UniversityJunc(Janabharti),West Zone 1,21.0,1,18.391840950000002,1,0,0,12.9354858,77.5127681,1,0.0,0.00037971777683615493,1.0,15.009492944420904,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
MysoreRd-RingRdJunc(Nayandanahallii),West Zone 1,8.0,1,17.198798399999998,1,0,0,12.9453,77.527915,1,0.0,0.0003550862314683739,1.0,15.00887715578671,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
UrvashiJunction,Central Zone 2,9.0,1,16.688940616666667,1,0,0,12.955625,77.5857017,1,0.0,0.00034455971242570337,1.0,15.008613992810643,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
HesaraghattaJunction,West Zone 1,8.0,1,15.909199300000001,1,0,0,13.0444098,77.5091487,1,0.0,0.00032846118046922935,1.0,15.008211529511732,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
TataInstituteCircle,West Zone 2,9.0,1,15.850226350000002,1,0,1,13.0141331,77.5674081,1,0.0,0.00032724362549317517,1.0,15.00818109063733,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
SRS Peenya Junc,West Zone 1,8.0,1,15.30609795,1,0,0,13.0348604,77.5295743,1,0.0,0.0003160095556182171,1.0,15.007900238890453,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
BTM16thMain-ORR Junc,South Zone 2,8.0,1,14.684621466666666,1,0,0,12.9164149,77.6095046,1,0.0,0.0003031785579356667,1.0,15.007579463948392,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
N R SquareJunc,Central Zone 2,21.0,1,13.244365666666665,1,0,0,12.9652339,77.586865,1,0.0,0.00027344305011248833,1.0,15.00683607625281,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
AttiguppeCircleJunction,West Zone 2,20.0,1,13.018610533333334,1,0,0,12.9621302,77.5335461,1,0.0,0.00026878211173379476,1.0,15.006719552793344,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
ItmaduJunction,West Zone 2,21.0,1,13.011559016666666,1,0,0,12.9284666,77.5458777,1,0.0,0.000268636526186417,1.0,15.006715913154661,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
WilsonGarden10thCrossJunc,Central Zone 2,19.0,1,12.559661516666667,1,0,0,12.945655,77.596045,1,0.0,0.00025930665461323905,1.0,15.006482666365331,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
KanakapuraRd-RingRdJunction,South Zone 1,21.0,1,12.265225249999999,1,0,0,12.9061052,77.5732456,1,0.0,0.00025322772619587445,1.0,15.006330693154895,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
KogilluCrossJunc,North Zone 2,18.0,1,10.638263616666668,1,0,0,13.1067233,77.6021533,1,0.0,0.0002196374914778512,1.0,15.005490937286945,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
GoruguntepalyaJunc,West Zone 1,10.0,1,9.170079249999999,1,1,0,13.0294624,77.5401998,1,0.0,0.0001893253707275755,1.0,15.00473313426819,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Heavy-vehicle involvement
29thMainRdBTM LayoutJunc,South Zone 2,20.0,1,9.158020716666666,1,0,0,12.915939,77.6161326,1,0.0,0.0001890764103607647,1.0,15.00472691025902,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
LinkRoadMalleswaramJunc,Central Zone 2,21.0,1,8.934634983333332,1,0,0,12.9923303,77.5746787,1,0.0,0.00018446439059238758,1.0,15.00461160976481,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
BMTCJunction-K H Road,Central Zone 1,21.0,1,8.666933766666666,1,0,0,12.9570052,77.592585,1,0.0,0.00017893743376814426,1.0,15.004473435844204,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
MICO Bande,South Zone 2,20.0,1,8.523106283333332,1,0,0,12.9439105,77.6031489,1,0.0,0.0001759679728877601,1.0,15.004399199322194,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
HebbalFlyoverJunc,North Zone 2,20.0,1,7.1787815833333335,1,0,0,13.040933,77.5889853,1,0.0,0.00014821305766107474,1.0,15.003705326441526,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
OldMadrasRd-Indranagar100ftRdJunc,Central Zone 1,20.0,1,6.507784116666667,1,0,0,12.9841502,77.6414011,1,0.0,0.00013435965021817498,1.0,15.003358991255453,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
